Order,Site,Site Abbrev,Sampling Event,Bin,SAMPLE #,Sample ID,Date,Time,FL (mm),Field Run ID,Fin Clip (Y/N),Comments,USFWS Biosample ID,
1550,Mill,MIL22,3,A,5,MIL22_3_A_5,2/10/2022,12:05,35,n/r,N,Not stored at proper temp,,
1551,Mill,MIL22,3,A,6,MIL22_3_A_6,2/10/2022,12:07,38,n/r,N,Not stored at proper temp,,
1552,Mill,MIL22,3,A,7,MIL22_3_A_7,2/10/2022,12:09,37,n/r,N,Not stored at proper temp,,
1553,Mill,MIL22,3,A,8,MIL22_3_A_8,2/10/2022,12:11,37,n/r,N,Not stored at proper temp,,
1554,Mill,MIL22,4,A,1,MIL22_4_A_1,2/24/2022,9:53,36,n/r,N,,,
1555,Mill,MIL22,4,A,2,MIL22_4_A_2,2/24/2022,9:56,32,n/r,N,,,
1556,Mill,MIL22,4,A,3,MIL22_4_A_3,2/24/2022,9:59,36,n/r,N,,,
1557,Mill,MIL22,4,A,4,MIL22_4_A_4,2/24/2022,10:03,32,n/r,N,,,
1558,Mill,MIL22,4,A,5,MIL22_4_A_5,2/24/2022,10:07,30,n/r,N,Do not use this sample,,
1559,Mill,MIL22,4,A,6,MIL22_4_A_6,2/24/2022,n/r,n/r,n/r,N,Missed FL,,
1560,Mill,MIL22,4,A,7,MIL22_4_A_7,2/24/2022,10:11,33,n/r,N,,,
1561,Mill,MIL22,4,A,8,MIL22_4_A_8,2/24/2022,10:15,34,n/r,N,,,
1562,Mill,MIL22,5,A,1,MIL22_5_A_1,3/9/2022,12:35,37,n/r,N,,,
1563,Mill,MIL22,5,A,2,MIL22_5_A_2,3/9/2022,12:36,37,n/r,N,,,
1564,Mill,MIL22,5,A,3,MIL22_5_A_3,3/9/2022,12:37,36,n/r,N,,,
1565,Mill,MIL22,5,A,4,MIL22_5_A_4,3/9/2022,12:38,36,n/r,N,,,
1566,Mill,MIL22,5,A,5,MIL22_5_A_5,3/9/2022,12:39,36,n/r,N,,,
1567,Mill,MIL22,5,A,6,MIL22_5_A_6,3/9/2022,12:40,35,n/r,N,,,
1568,Mill,MIL22,5,A,7,MIL22_5_A_7,3/9/2022,12:41,36,n/r,N,,,
1569,Mill,MIL22,5,A,8,MIL22_5_A_8,3/9/2022,12:42,37,n/r,N,,,
1570,Mill,MIL22,5,B,1,MIL22_5_B_1,3/9/2022,12:43,50,n/r,N,,,
1571,Mill,MIL22,6,A,1,MIL22_6_A_1,3/22/2022,14:48,32,n/r,N,,,
1572,Mill,MIL22,6,A,2,MIL22_6_A_2,3/22/2022,14:49,32,n/r,N,,,
1573,Mill,MIL22,6,A,3,MIL22_6_A_3,3/22/2022,14:50,38,n/r,N,,,
1574,Mill,MIL22,6,A,4,MIL22_6_A_4,3/22/2022,14:53,36,n/r,N,,,
1575,Mill,MIL22,6,A,5,MIL22_6_A_5,3/22/2022,14:54,43,n/r,N,,,
1576,Mill,MIL22,6,A,6,MIL22_6_A_6,3/22/2022,14:56,42,n/r,N,,,
1577,Mill,MIL22,6,A,7,MIL22_6_A_7,3/22/2022,14:57,37,n/r,N,,,
1578,Mill,MIL22,6,A,8,MIL22_6_A_8,3/22/2022,14:58,38,n/r,N,,,
1579,Mill,MIL22,6,B,1,MIL22_6_B_1,3/22/2022,14:51,48,n/r,N,,,
1580,Mill,MIL22,6,B,2,MIL22_6_B_2,3/22/2022,14:52,54,n/r,N,,,
1581,Mill,MIL22,6,B,3,MIL22_6_B_3,3/23/2022,11:32,56,n/r,N,,,
1582,Mill,MIL22,6,C,1,MIL22_6_C_1,3/22/2022,14:55,74,n/r,N,,,
1583,Mill,MIL22,6,C,2,MIL22_6_C_2,3/22/2022,15:01,74,n/r,N,,,
1584,Mill,MIL22,9,A,7,MIL22_9_A_7,5/5/2022,14:33,44,n/r,n/r,,,
1585,Mill,MIL22,9,B,1,MIL22_9_B_1,5/5/2022,14:37,55,n/r,n/r,,,
1586,Mill,MIL22,9,B,2,MIL22_9_B_2,5/4/2022,16:06,58,n/r,n/r,,,
1587,Mill,MIL22,9,B,3,MIL22_9_B_3,5/4/2022,16:08,60,n/r,n/r,,,
1588,Mill,MIL22,9,B,4,MIL22_9_B_4,5/4/2022,15:50,54,n/r,n/r,,,
1589,Mill,MIL22,9,B,5,MIL22_9_B_5,5/4/2022,15:32,52,n/r,n/r,,,
1590,Mill,MIL22,9,B,6,MIL22_9_B_6,5/5/2022,14:45,49,n/r,n/r,,,
1591,Mill,MIL22,9,B,7,MIL22_9_B_7,5/4/2022,15:29,64,n/r,n/r,,,
1592,Mill,MIL22,9,B,8,MIL22_9_B_8,5/5/2022,14:40,62,n/r,n/r,,,
1593,Mill,MIL22,9,C,1,MIL22_9_C_1,5/4/2022,15:48,66,n/r,n/r,,,
1594,Mill,MIL22,9,C,2,MIL22_9_C_2,5/4/2022,15:57,68,n/r,n/r,,,
1595,Mill,MIL22,9,C,3,MIL22_9_C_3,5/4/2022,15:37,76,n/r,n/r,,,
1596,Mill,MIL22,9,C,4,MIL22_9_C_4,5/4/2022,15:54,76,n/r,n/r,,,
1597,Mill,MIL22,9,C,5,MIL22_9_C_5,5/4/2022,15:44,80,n/r,n/r,,,
1598,Mill,MIL22,9,C,6,MIL22_9_C_6,5/4/2022,15:46,74,n/r,n/r,,,
1599,Mill,MIL22,9,C,7,MIL22_9_C_7,5/4/2022,15:34,78,n/r,n/r,,,
1600,Mill,MIL22,9,C,8,MIL22_9_C_8,5/4/2022,15:58,82,n/r,n/r,,,
1601,Mill,MIL22,9,D,1,MIL22_9_D_1,5/4/2022,15:56,90,n/r,n/r,,,
1602,Mill,MIL22,9,D,3,MIL22_9_D_3,5/4/2022,15:42,85,n/r,n/r,,,
1603,Mill,MIL22,9,D,7,MIL22_9_D_7,5/4/2022,15:39,88,n/r,n/r,,,
1604,Mill,MIL22,10,B,1,MIL22_10_B_1,5/17/2022,13:47,61,n/r,N,,,
1605,Mill,MIL22,10,B,2,MIL22_10_B_2,5/17/2022,13:50,70,n/r,N,,,
1606,Mill,MIL22,10,C,1,MIL22_10_C_1,5/18/2022,9:44,79,n/r,N,,,
1607,Mill,MIL22,10,C,2,MIL22_10_C_2,5/18/2022,9:47,74,n/r,N,,,
1608,StarBend,SB,2,A,1,SB_2_A_1,1/25/2022,10:15,36,Fall,Y,,,
1609,StarBend,SB,2,A,2,SB_2_A_2,1/25/2022,10:15,38,Fall,Y,,,
1610,StarBend,SB,2,A,3,SB_2_A_3,1/25/2022,10:15,41,Fall,Y,,,
1611,StarBend,SB,2,A,4,SB_2_A_4,1/25/2022,10:15,37,Fall,Y,,,
1612,StarBend,SB,2,A,5,SB_2_A_5,1/25/2022,10:15,38,Fall,Y,,,
1613,StarBend,SB,2,A,6,SB_2_A_6,1/25/2022,10:15,39,Fall,Y,,,
1614,StarBend,SB,2,A,7,SB_2_A_7,1/25/2022,10:15,39,Fall,Y,,,
1615,StarBend,SB,2,A,8,SB_2_A_8,1/26/2022,10:05,39,Fall,Y,,,
1616,StarBend,SB,2,A,9,SB_2_A_9,1/26/2022,10:05,42,Fall,Y,,,
1617,StarBend,SB,2,A,10,SB_2_A_10,1/26/2022,10:05,38,Fall,Y,,,
1618,StarBend,SB,2,A,11,SB_2_A_11,1/26/2022,10:05,35,Fall,Y,,,
1619,StarBend,SB,2,A,12,SB_2_A_12,1/26/2022,10:05,39,Fall,Y,,,
1620,Tisdale,TIS,1,A,1,TIS_1_A_1,1/10/2022,10:45,37,Fall,N,,,
1621,Tisdale,TIS,1,A,2,TIS_1_A_2,1/10/2022,10:45,39,Fall,N,,,
1622,Tisdale,TIS,1,A,3,TIS_1_A_3,1/10/2022,10:45,39,Fall,N,,,
1623,Tisdale,TIS,1,A,4,TIS_1_A_4,1/10/2022,10:45,39,Fall,N,,,
1624,Tisdale,TIS,1,A,5,TIS_1_A_5,1/10/2022,10:45,38,Fall,N,,,
1625,Tisdale,TIS,1,A,6,TIS_1_A_6,1/10/2022,10:45,38,Fall,N,,,
1626,Tisdale,TIS,1,A,7,TIS_1_A_7,1/10/2022,10:45,40,Fall,N,,,
1627,Tisdale,TIS,1,A,8,TIS_1_A_8,1/10/2022,10:45,43,Fall,N,,,
1628,Tisdale,TIS,1,A,9,TIS_1_A_9,1/10/2022,10:45,41,Fall,N,,,
1629,Tisdale,TIS,1,A,10,TIS_1_A_10,1/10/2022,10:45,38,Fall,N,,,
1630,Tisdale,TIS,1,B,1,TIS_1_B_1,1/10/2022,10:45,54,Spring,N,,,
1631,Tisdale,TIS,1,B,2,TIS_1_B_2,1/10/2022,10:45,47,Spring,N,,,
1632,Tisdale,TIS,1,B,3,TIS_1_B_3,1/11/2022,12:15,47,Spring,N,,,
1633,Tisdale,TIS,1,C,1,TIS_1_C_1,1/11/2022,12:15,82,Winter,Y,,,
1634,Tisdale,TIS,1,D,1,TIS_1_D_1,1/10/2022,11:15,94,Winter,N,,,
1635,Tisdale,TIS,2,A,1,TIS_2_A_1,1/24/2022,14:23,38,Fall,N,,,
1636,Tisdale,TIS,2,A,2,TIS_2_A_2,1/24/2022,14:28,43,Fall,N,,,
1637,Tisdale,TIS,2,A,3,TIS_2_A_3,1/24/2022,14:31,40,Fall,N,,,
1638,Tisdale,TIS,2,A,4,TIS_2_A_4,1/25/2022,10:52,39,Fall,N,,,
1639,Tisdale,TIS,2,A,5,TIS_2_A_5,1/25/2022,10:59,38,Fall,N,,,
1640,Tisdale,TIS,2,A,6,TIS_2_A_6,1/25/2022,11:03,40,Fall,N,,,
1641,Tisdale,TIS22,3,A,1,TIS22_3_A_1,2/8/2022,10:00,40,Fall,N,,,
1642,Tisdale,TIS22,4,B,1,TIS22_4_B_1,2/22/2022,10:15,57,Spring,Y,,,
1643,Tisdale,TIS22,4,B,2,TIS22_4_B_2,2/22/2022,10:20,58,Spring,Y,,,
1644,Tisdale,TIS22,5,B,1,TIS22_5_B_1,3/7/2022,11:00,64,Spring,Y,,,
1645,Tisdale,TIS22,6,C,1,TIS22_6_C_1,3/25/2022,12:00,70,Spring,Y,,,
1646,Tisdale,TIS22,6,C,2,TIS22_6_C_2,3/25/2022,12:05,81,Spring,Y,,,
1647,Tisdale,TIS22,6,C,3,TIS22_6_C_3,3/25/2022,12:10,73,Spring,Y,,,
1648,Tisdale,TIS22,6,C,4,TIS22_6_C_4,3/25/2022,12:15,70,Spring,Y,,,
1649,Tisdale,TIS22,6,C,5,TIS22_6_C_5,3/25/2022,12:20,73,Spring,Y,,,
1650,Tisdale,TIS22,6,C,6,TIS22_6_C_6,3/25/2022,12:30,69,Fall,Y,,,
1651,Tisdale,TIS22,6,C,7,TIS22_6_C_7,3/25/2022,12:30,70,Spring,Y,,,
1652,Tisdale,TIS22,6,C,8,TIS22_6_C_8,3/25/2022,12:35,71,Spring,Y,,,
1653,Tisdale,TIS22,6,C,9,TIS22_6_C_9,3/25/2022,12:35,74,Spring,Y,,,
1654,Tisdale,TIS22,6,C,10,TIS22_6_C_10,3/25/2022,12:40,76,Spring,n/r,,,
1655,Tisdale,TIS22,6,D,1,TIS22_6_D_1,3/25/2022,12:00,93,Spring,Y,,,
1656,Tisdale,TIS22,6,D,2,TIS22_6_D_2,3/25/2022,12:48,86,Spring,Y,,,
1657,Tisdale,TIS22,7,C,1,TIS22_7_C_1,4/5/2022,10:38,88,Spring,N,,,
1658,Tisdale,TIS22,7,C,2,TIS22_7_C_2,4/5/2022,10:40,87,Spring,N,,,
1659,Tisdale,TIS22,7,C,3,TIS22_7_C_3,4/5/2022,10:42,85,Spring,Y,,,
1660,Tisdale,TIS22,7,C,4,TIS22_7_C_4,4/5/2022,10:45,84,Spring,N,,,
1661,Tisdale,TIS22,7,C,5,TIS22_7_C_5,4/5/2022,10:47,86,Spring,N,,,
1662,Tisdale,TIS22,7,C,6,TIS22_7_C_6,4/5/2022,10:50,84,Spring,N,,,
1663,Tisdale,TIS22,7,C,7,TIS22_7_C_7,4/5/2022,10:52,82,Spring,Y,,,
1664,Tisdale,TIS22,7,C,8,TIS22_7_C_8,4/5/2022,10:54,89,Spring,N,,,
1665,Tisdale,TIS22,7,C,9,TIS22_7_C_9,4/5/2022,10:55,80,Spring,N,,,
1666,Tisdale,TIS22,7,C,10,TIS22_7_C_10,4/5/2022,10:58,86,Spring,Y,,,
1667,Tisdale,TIS22,8,C,1,TIS22_8_C_1,4/21/2022,11:20,73,Fall,N,,,
1668,Tisdale,TIS22,8,C,2,TIS22_8_C_2,4/21/2022,11:22,74,Fall,N,,,
1669,Tisdale,TIS22,8,C,3,TIS22_8_C_3,4/21/2022,11:23,71,Fall,N,,,
1670,Tisdale,TIS22,8,C,4,TIS22_8_C_4,4/21/2022,11:40,81,Fall,N,,,
1671,Tisdale,TIS22,8,C,5,TIS22_8_C_5,4/21/2022,11:42,80,Fall,N,,,
1672,Tisdale,TIS22,8,C,6,TIS22_8_C_6,4/21/2022,11:44,79,Fall,N,,,
1673,Tisdale,TIS22,8,C,7,TIS22_8_C_7,4/21/2022,11:46,83,Fall,N,,,
1674,Tisdale,TIS22,8,C,8,TIS22_8_C_8,4/21/2022,11:50,76,Fall,N,,,
1675,Tisdale,TIS22,8,C,9,TIS22_8_C_9,4/21/2022,11:52,73,Fall,N,,,
1676,Tisdale,TIS22,8,C,10,TIS22_8_C_10,4/21/2022,11:54,83,Fall,N,,,
1677,Tisdale,TIS22,9,C,1,TIS22_9_C_1,5/3/2022,10:50,85,Fall,N,,,
1678,Tisdale,TIS22,9,C,2,TIS22_9_C_2,5/3/2022,10:50,83,Fall,N,,,
1679,Tisdale,TIS22,9,C,3,TIS22_9_C_3,5/6/2022,11:25,84,Fall,Y,,,
1680,Tisdale,TIS22,9,C,4,TIS22_9_C_4,5/6/2022,11:27,78,Fall,Y,Contaminated swab?,,
1681,Tisdale,TIS22,9,C,5,TIS22_9_C_5,5/7/2022,11:20,83,Fall,Y,,,
1682,Tisdale,TIS22,9,C,6,TIS22_9_C_6,5/7/2022,11:36,78,Fall,Y,,,
1683,Tisdale,TIS22,9,C,7,TIS22_9_C_7,5/7/2022,11:39,77,Fall,Y,,,
1684,Tisdale,TIS22,9,C,8,TIS22_9_C_8,5/7/2022,11:42,82,Fall,N,,,
1685,Tisdale,TIS22,9,C,9,TIS22_9_C_9,5/9/2022,11:44,76,Fall,Y,,,
1686,Tisdale,TIS22,9,C,10,TIS22_9_C_10,5/9/2022,n/r,78,Fall,Y,,,
1687,Tisdale,TIS22,9,D,1,TIS22_9_D_1,5/3/2022,10:50,92,Spring,N,,,
1688,Tisdale,TIS22,9,D,2,TIS22_9_D_2,5/6/2022,11:18,95,Spring,Y,,,
1689,Tisdale,TIS22,9,D,3,TIS22_9_D_3,5/6/2022,11:19,88,Fall,Y,,,
1690,Tisdale,TIS22,9,D,4,TIS22_9_D_4,5/6/2022,11:20,88,Fall,Y,,,
1691,Tisdale,TIS22,9,D,5,TIS22_9_D_5,5/6/2022,11:26,86,Fall,Y,,,
1692,Tisdale,TIS22,9,D,6,TIS22_9_D_6,5/7/2022,11:08,89,Fall,Y,,,
1693,Tisdale,TIS22,9,D,7,TIS22_9_D_7,5/7/2022,11:12,91,Fall,Y,,,
1694,Tisdale,TIS22,9,D,8,TIS22_9_D_8,5/7/2022,11:15,98,Spring,Y,,,
1695,Tisdale,TIS22,9,D,9,TIS22_9_D_9,5/7/2022,11:24,87,Fall,Y,,,
1696,Tisdale,TIS22,9,D,10,TIS22_9_D_10,5/7/2022,11:31,95,Spring,Y,,,
